ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,occupancy_rate,linear_price,traffic_weight,dynamic_price,competitor_price,competitive_price
278,BHMBCCMKT01,577,26.14453614,91.73617216,181,car,high,6,0,19-10-2016,11:59:00,0.31369150779896016,13.136915077989602,2.0,32.94003466204506,12.480069324090122,12.480069324090122
279,BHMBCCMKT01,577,26.14453614,91.73617216,171,cycle,high,7,0,19-10-2016,12:25:00,0.29636048526863085,12.963604852686307,2.0,34.38006932409012,12.315424610051991,12.315424610051991
280,BHMBCCMKT01,577,26.14453614,91.73617216,165,car,high,7,0,19-10-2016,12:58:00,0.28596187175043325,12.859618717504333,2.0,34.008838821490464,12.216637781629116,12.216637781629116
281,BHMBCCMKT01,577,26.14453614,91.73617216,167,bike,high,6,0,19-10-2016,13:25:00,0.28942807625649913,12.894280762564991,2.0,32.12478336221837,12.249566724436741,12.249566724436741
282,BHMBCCMKT01,577,26.14453614,91.73617216,161,car,average,5,0,19-10-2016,13:58:00,0.27902946273830154,12.790294627383014,1.0,25.533795493934143,12.150779896013862,12.150779896013862
283,BHMBCCMKT01,577,26.14453614,91.73617216,156,car,average,3,0,19-10-2016,14:32:00,0.2703639514731369,12.703639514731368,1.0,21.92651646447141,12.0684575389948,12.0684575389948
284,BHMBCCMKT01,577,26.14453614,91.73617216,144,cycle,average,4,0,19-10-2016,14:58:00,0.24956672443674177,12.495667244367418,1.0,23.089081455805893,11.870883882149046,11.870883882149046
285,BHMBCCMKT01,577,26.14453614,91.73617216,127,car,low,1,0,19-10-2016,15:32:00,0.22010398613518198,12.20103986135182,1.0,17.558058925476605,11.590987868284229,11.590987868284229
286,BHMBCCMKT01,577,26.14453614,91.73617216,117,bike,low,2,0,19-10-2016,15:59:00,0.2027729636048527,12.027729636048527,1.0,18.779896013864814,11.4263431542461,11.4263431542461
287,BHMBCCMKT01,577,26.14453614,91.73617216,110,car,low,2,0,19-10-2016,16:25:00,0.19064124783362218,11.906412478336222,1.0,18.51785095320624,11.311091854419411,11.311091854419411
288,BHMBCCMKT01,577,26.14453614,91.73617216,57,truck,average,2,0,22-10-2016,07:59:00,0.09878682842287695,10.987868284228771,1.0,16.533795493934143,10.438474870017332,10.438474870017332
289,BHMBCCMKT01,577,26.14453614,91.73617216,59,car,average,1,0,22-10-2016,08:26:00,0.1022530329289428,11.022530329289427,1.0,15.22461005199307,10.471403812824956,10.471403812824956
290,BHMBCCMKT01,577,26.14453614,91.73617216,72,truck,low,1,0,22-10-2016,08:59:00,0.12478336221837089,11.247833622183709,1.0,15.670710571923745,10.685441941074522,10.685441941074522
291,BHMBCCMKT01,577,26.14453614,91.73617216,93,car,low,2,0,22-10-2016,09:26:00,0.1611785095320624,11.611785095320624,1.0,17.881455805892546,11.031195840554592,11.031195840554592
292,BHMBCCMKT01,577,26.14453614,91.73617216,130,car,low,2,0,22-10-2016,09:59:00,0.22530329289428075,12.253032928942806,1.0,19.266551126516465,11.640381282495666,11.640381282495666
293,BHMBCCMKT01,577,26.14453614,91.73617216,156,car,low,3,0,22-10-2016,10:26:00,0.2703639514731369,12.703639514731368,1.0,21.92651646447141,12.0684575389948,12.0684575389948
294,BHMBCCMKT01,577,26.14453614,91.73617216,198,truck,average,4,0,22-10-2016,10:59:00,0.3431542461005199,13.431542461005199,1.0,25.447487001733105,12.759965337954938,12.759965337954938
295,BHMBCCMKT01,577,26.14453614,91.73617216,239,car,average,4,0,22-10-2016,11:32:00,0.41421143847487,14.142114384748702,1.0,27.23812824956672,13.435008665511265,13.435008665511265
296,BHMBCCMKT01,577,26.14453614,91.73617216,261,car,average,5,0,22-10-2016,11:59:00,0.45233968804159447,14.523396880415945,1.0,30.21317157712305,13.797227036395146,13.797227036395146
297,BHMBCCMKT01,577,26.14453614,91.73617216,324,car,high,8,0,22-10-2016,12:32:00,0.561525129982669,15.615251299826692,2.0,46.42564991334489,14.834488734835357,14.834488734835357
298,BHMBCCMKT01,577,26.14453614,91.73617216,359,car,high,8,0,22-10-2016,12:59:00,0.6221837088388215,16.221837088388217,2.0,48.718544194107444,15.410745233968806,15.410745233968806
299,BHMBCCMKT01,577,26.14453614,91.73617216,380,cycle,high,7,0,22-10-2016,13:32:00,0.658578856152513,16.58578856152513,2.0,47.311265164644716,15.756499133448873,15.756499133448873
300,BHMBCCMKT01,577,26.14453614,91.73617216,408,bike,average,5,0,22-10-2016,13:59:00,0.707105719237435,17.07105719237435,1.0,37.091854419410744,16.21750433275563,16.21750433275563
301,BHMBCCMKT01,577,26.14453614,91.73617216,430,truck,average,4,0,22-10-2016,14:39:00,0.7452339688041595,17.452339688041594,1.0,35.57989601386481,16.579722703639515,16.579722703639515
302,BHMBCCMKT01,577,26.14453614,91.73617216,424,bike,average,4,0,22-10-2016,14:59:00,0.7348353552859619,17.34835355285962,1.0,35.31785095320623,16.480935875216637,16.480935875216637
303,BHMBCCMKT01,577,26.14453614,91.73617216,403,car,low,3,0,22-10-2016,15:26:00,0.6984402079722704,16.984402079722702,1.0,31.943500866551126,16.135181975736568,16.135181975736568
304,BHMBCCMKT01,577,26.14453614,91.73617216,384,car,low,2,0,22-10-2016,15:59:00,0.6655112651646448,16.655112651646448,1.0,28.77504332755633,15.822357019064125,15.822357019064125
305,BHMBCCMKT01,577,26.14453614,91.73617216,340,car,low,2,0,22-10-2016,16:26:00,0.5892547660311959,15.892547660311958,1.0,27.12790294627383,15.09792027729636,15.09792027729636
306,BHMBCCMKT01,577,26.14453614,91.73617216,47,car,low,2,1,23-10-2016,07:59:00,0.08145580589254767,10.814558058925476,1.0,16.15944540727903,10.273830155979201,10.273830155979201
307,BHMBCCMKT01,577,26.14453614,91.73617216,48,bike,low,2,1,23-10-2016,08:26:00,0.0831889081455806,10.831889081455806,1.0,16.19688041594454,10.290294627383016,10.290294627383016
308,BHMBCCMKT01,577,26.14453614,91.73617216,51,car,average,2,1,23-10-2016,08:59:00,0.08838821490467938,10.883882149046793,1.0,16.30918544194107,10.339688041594453,10.339688041594453
309,BHMBCCMKT01,577,26.14453614,91.73617216,50,car,average,3,1,23-10-2016,09:26:00,0.08665511265164645,10.866551126516464,1.0,17.627729636048528,10.32322357019064,10.32322357019064
310,BHMBCCMKT01,577,26.14453614,91.73617216,54,car,average,3,1,23-10-2016,09:59:00,0.09358752166377816,10.935875216637783,1.0,17.78994800693241,10.389081455805893,10.389081455805893
311,BHMBCCMKT01,577,26.14453614,91.73617216,60,car,low,3,1,23-10-2016,10:26:00,0.10398613518197573,11.039861351819757,1.0,18.03327556325823,10.48786828422877,10.48786828422877
312,BHMBCCMKT01,577,26.14453614,91.73617216,80,truck,average,4,1,23-10-2016,10:59:00,0.1386481802426343,11.386481802426342,1.0,20.293934142114384,10.817157712305024,10.817157712305024
313,BHMBCCMKT01,577,26.14453614,91.73617216,107,car,average,6,1,23-10-2016,11:26:00,0.1854419410745234,11.854419410745233,1.0,24.540727902946276,11.26169844020797,11.26169844020797
314,BHMBCCMKT01,577,26.14453614,91.73617216,125,truck,average,6,1,23-10-2016,11:59:00,0.21663778162911612,12.16637781629116,1.0,25.439168110918548,11.558058925476601,11.558058925476601
315,BHMBCCMKT01,577,26.14453614,91.73617216,144,cycle,high,9,1,23-10-2016,12:26:00,0.24956672443674177,12.495667244367418,2.0,36.557712305025994,11.870883882149046,11.870883882149046
316,BHMBCCMKT01,577,26.14453614,91.73617216,175,truck,high,9,1,23-10-2016,13:06:00,0.30329289428076256,13.032928942807626,2.0,38.701386481802416,12.381282495667245,12.381282495667245
317,BHMBCCMKT01,577,26.14453614,91.73617216,192,bike,high,9,1,23-10-2016,13:26:00,0.3327556325823224,13.327556325823224,2.0,39.876949740034654,12.661178509532062,12.661178509532062
318,BHMBCCMKT01,577,26.14453614,91.73617216,215,car,average,7,1,23-10-2016,13:59:00,0.37261698440207974,13.726169844020797,1.0,31.802079722703645,13.039861351819756,13.039861351819756
319,BHMBCCMKT01,577,26.14453614,91.73617216,226,car,average,5,1,23-10-2016,14:26:00,0.39168110918544197,13.91681109185442,1.0,28.57538994800693,13.220970537261698,13.220970537261698
320,BHMBCCMKT01,577,26.14453614,91.73617216,219,car,average,5,1,23-10-2016,14:59:00,0.37954939341421146,13.795493934142113,1.0,28.24783362218371,13.105719237435007,13.105719237435007
321,BHMBCCMKT01,577,26.14453614,91.73617216,215,truck,low,3,1,23-10-2016,15:26:00,0.37261698440207974,13.726169844020797,1.0,24.319237435008667,13.039861351819756,13.039861351819756
322,BHMBCCMKT01,577,26.14453614,91.73617216,179,car,low,3,1,23-10-2016,15:59:00,0.31022530329289427,13.102253032928942,1.0,22.859272097053726,12.447140381282495,12.447140381282495
323,BHMBCCMKT01,577,26.14453614,91.73617216,150,car,low,3,1,23-10-2016,16:26:00,0.25996533795493937,12.599653379549395,1.0,21.683188908145578,11.969670710571924,11.969670710571924
324,BHMBCCMKT01,577,26.14453614,91.73617216,47,car,low,1,0,24-10-2016,07:56:00,0.08145580589254767,10.814558058925476,1.0,14.812824956672445,10.273830155979201,10.273830155979201
325,BHMBCCMKT01,577,26.14453614,91.73617216,55,car,low,1,0,24-10-2016,08:29:00,0.09532062391681109,10.95320623916811,1.0,15.08734835355286,10.405545927209705,10.405545927209705
326,BHMBCCMKT01,577,26.14453614,91.73617216,62,car,low,2,0,24-10-2016,09:03:00,0.10745233968804159,11.074523396880416,1.0,16.720970537261696,10.520797227036395,10.520797227036395
327,BHMBCCMKT01,577,26.14453614,91.73617216,73,truck,low,2,0,24-10-2016,09:30:00,0.1265164644714038,11.265164644714039,1.0,17.13275563258232,10.701906412478337,10.701906412478337
328,BHMBCCMKT01,577,26.14453614,91.73617216,87,car,average,2,0,24-10-2016,09:55:00,0.15077989601386482,11.507798960138649,1.0,17.65684575389948,10.932409012131716,10.932409012131716
329,BHMBCCMKT01,577,26.14453614,91.73617216,114,car,average,3,0,24-10-2016,10:30:00,0.1975736568457539,11.97573656845754,1.0,20.22322357019064,11.376949740034663,11.376949740034663
330,BHMBCCMKT01,577,26.14453614,91.73617216,137,car,average,4,0,24-10-2016,11:03:00,0.23743500866551126,12.374350086655113,1.0,22.78336221837088,11.755632582322356,11.755632582322356
331,BHMBCCMKT01,577,26.14453614,91.73617216,155,car,average,4,0,24-10-2016,11:29:00,0.268630849220104,12.68630849220104,1.0,23.569497400346616,12.051993067590987,12.051993067590987
332,BHMBCCMKT01,577,26.14453614,91.73617216,173,bike,high,7,0,24-10-2016,12:02:00,0.29982668977469673,12.99826689774697,2.0,34.503812824956675,12.34835355285962,12.34835355285962
333,BHMBCCMKT01,577,26.14453614,91.73617216,191,truck,high,7,0,24-10-2016,12:30:00,0.3310225303292894,13.310225303292892,2.0,35.61750433275564,12.644714038128248,12.644714038128248
334,BHMBCCMKT01,577,26.14453614,91.73617216,198,car,high,7,0,24-10-2016,12:56:00,0.3431542461005199,13.431542461005199,2.0,36.050606585788564,12.759965337954938,12.759965337954938
335,BHMBCCMKT01,577,26.14453614,91.73617216,208,car,high,6,0,24-10-2016,13:30:00,0.36048526863084923,13.604852686308494,2.0,34.51230502599653,12.924610051993069,12.924610051993069
336,BHMBCCMKT01,577,26.14453614,91.73617216,219,car,average,4,0,24-10-2016,13:56:00,0.37954939341421146,13.795493934142113,1.0,26.36464471403813,13.105719237435007,13.105719237435007
337,BHMBCCMKT01,577,26.14453614,91.73617216,215,truck,average,3,0,24-10-2016,14:30:00,0.37261698440207974,13.726169844020797,1.0,24.319237435008667,13.039861351819756,13.039861351819756
338,BHMBCCMKT01,577,26.14453614,91.73617216,209,car,average,4,0,24-10-2016,14:56:00,0.36221837088388215,13.622183708838822,1.0,25.92790294627383,12.94107452339688,12.94107452339688
339,BHMBCCMKT01,577,26.14453614,91.73617216,209,car,low,2,0,24-10-2016,15:32:00,0.36221837088388215,13.622183708838822,1.0,22.223916811091854,12.94107452339688,12.94107452339688
340,BHMBCCMKT01,577,26.14453614,91.73617216,192,car,low,1,0,24-10-2016,16:00:00,0.3327556325823224,13.327556325823224,1.0,19.788561525129982,12.661178509532062,12.661178509532062
341,BHMBCCMKT01,577,26.14453614,91.73617216,175,bike,average,2,0,24-10-2016,16:33:00,0.30329289428076256,13.032928942807626,1.0,20.951126516464466,12.381282495667245,12.381282495667245
342,BHMBCCMKT01,577,26.14453614,91.73617216,54,bike,low,1,0,25-10-2016,08:00:00,0.09358752166377816,10.935875216637783,1.0,15.053032928942809,10.389081455805893,10.389081455805893
343,BHMBCCMKT01,577,26.14453614,91.73617216,55,car,low,1,0,25-10-2016,08:26:00,0.09532062391681109,10.95320623916811,1.0,15.08734835355286,10.405545927209705,10.405545927209705
344,BHMBCCMKT01,577,26.14453614,91.73617216,82,truck,low,2,0,25-10-2016,09:00:00,0.14211438474870017,11.421143847487,1.0,17.469670710571922,10.85008665511265,10.85008665511265
345,BHMBCCMKT01,577,26.14453614,91.73617216,95,car,low,2,0,25-10-2016,09:19:00,0.16464471403812825,11.646447140381282,1.0,17.956325823223565,11.064124783362217,11.064124783362217
346,BHMBCCMKT01,577,26.14453614,91.73617216,129,car,low,1,0,25-10-2016,09:56:00,0.22357019064124783,12.235701906412476,1.0,17.62668977469671,11.623916811091853,11.623916811091853
347,BHMBCCMKT01,577,26.14453614,91.73617216,173,car,low,2,0,25-10-2016,10:29:00,0.29982668977469673,12.99826689774697,1.0,20.876256499133447,12.34835355285962,12.34835355285962
348,BHMBCCMKT01,577,26.14453614,91.73617216,202,car,average,3,0,25-10-2016,10:56:00,0.35008665511265163,13.500866551126515,1.0,23.792027729636047,12.82582322357019,12.82582322357019
349,BHMBCCMKT01,577,26.14453614,91.73617216,249,bike,average,5,0,25-10-2016,11:29:00,0.43154246100519933,14.315424610051991,1.0,29.651646447140383,13.599653379549391,13.599653379549391
350,BHMBCCMKT01,577,26.14453614,91.73617216,290,bike,high,8,0,25-10-2016,12:02:00,0.5025996533795494,15.025996533795494,2.0,44.19826689774696,14.274696707105718,14.274696707105718
351,BHMBCCMKT01,577,26.14453614,91.73617216,303,car,high,8,0,25-10-2016,12:29:00,0.5251299826689775,15.251299826689774,2.0,45.049913344887344,14.488734835355285,14.488734835355285
352,BHMBCCMKT01,577,26.14453614,91.73617216,331,bike,average,5,0,25-10-2016,13:03:00,0.5736568457538995,15.736568457538995,1.0,33.48873483535529,14.949740034662044,14.949740034662044
353,BHMBCCMKT01,577,26.14453614,91.73617216,345,car,high,7,0,25-10-2016,13:29:00,0.5979202772963604,15.979202772963603,2.0,45.14575389948008,15.180242634315423,15.180242634315423
354,BHMBCCMKT01,577,26.14453614,91.73617216,363,truck,average,5,0,25-10-2016,13:56:00,0.6291161178509532,16.291161178509533,1.0,34.98613518197574,15.476603119584055,15.476603119584055
355,BHMBCCMKT01,577,26.14453614,91.73617216,365,bike,average,4,0,25-10-2016,14:29:00,0.6325823223570191,16.32582322357019,1.0,32.741074523396875,15.50953206239168,15.50953206239168
356,BHMBCCMKT01,577,26.14453614,91.73617216,340,cycle,average,3,0,25-10-2016,15:02:00,0.5892547660311959,15.892547660311958,1.0,29.388561525129987,15.09792027729636,15.09792027729636
357,BHMBCCMKT01,577,26.14453614,91.73617216,302,bike,low,2,0,25-10-2016,15:29:00,0.5233968804159446,15.233968804159446,1.0,25.705372616984402,14.472270363951473,14.472270363951473
358,BHMBCCMKT01,577,26.14453614,91.73617216,273,cycle,low,2,0,25-10-2016,15:56:00,0.4731369150779896,14.731369150779896,1.0,24.619757365684574,13.9948006932409,13.9948006932409
359,BHMBCCMKT01,577,26.14453614,91.73617216,226,car,low,2,0,25-10-2016,16:29:00,0.39168110918544197,13.91681109185442,1.0,22.860311958405543,13.220970537261698,13.220970537261698
360,BHMBCCMKT01,577,26.14453614,91.73617216,56,bike,low,1,0,26-10-2016,07:59:00,0.09705372616984402,10.970537261698441,1.0,15.121663778162914,10.422010398613518,10.422010398613518
361,BHMBCCMKT01,577,26.14453614,91.73617216,63,truck,low,2,0,26-10-2016,08:32:00,0.10918544194107452,11.091854419410744,1.0,16.75840554592721,10.537261698440206,10.537261698440206
362,BHMBCCMKT01,577,26.14453614,91.73617216,70,car,low,1,0,26-10-2016,08:59:00,0.12131715771230503,11.21317157712305,1.0,15.60207972270364,10.652512998266898,10.652512998266898
363,BHMBCCMKT01,577,26.14453614,91.73617216,87,car,average,2,0,26-10-2016,09:26:00,0.15077989601386482,11.507798960138649,1.0,17.65684575389948,10.932409012131716,10.932409012131716
364,BHMBCCMKT01,577,26.14453614,91.73617216,108,car,low,2,0,26-10-2016,09:59:00,0.18717504332755633,11.871750433275563,1.0,18.442980935875216,11.278162911611785,11.278162911611785
365,BHMBCCMKT01,577,26.14453614,91.73617216,125,bike,low,2,0,26-10-2016,10:26:00,0.21663778162911612,12.16637781629116,1.0,19.079376083188908,11.558058925476601,11.558058925476601
366,BHMBCCMKT01,577,26.14453614,91.73617216,159,car,average,3,0,26-10-2016,10:59:00,0.2755632582322357,12.755632582322356,1.0,22.048180242634313,12.117850953206238,12.117850953206238
367,BHMBCCMKT01,577,26.14453614,91.73617216,182,car,average,4,0,26-10-2016,11:26:00,0.31542461005199307,13.15424610051993,1.0,24.748700173310223,12.496533795493933,12.496533795493933
368,BHMBCCMKT01,577,26.14453614,91.73617216,198,car,average,5,0,26-10-2016,11:59:00,0.3431542461005199,13.431542461005199,1.0,27.26516464471404,12.759965337954938,12.759965337954938
369,BHMBCCMKT01,577,26.14453614,91.73617216,205,bike,high,7,0,26-10-2016,12:26:00,0.35528596187175043,13.552859618717505,2.0,36.48370883882149,12.87521663778163,12.87521663778163
370,BHMBCCMKT01,577,26.14453614,91.73617216,231,cycle,high,7,0,26-10-2016,12:59:00,0.4003466204506066,14.003466204506065,2.0,38.09237435008666,13.30329289428076,13.30329289428076
371,BHMBCCMKT01,577,26.14453614,91.73617216,244,car,high,7,0,26-10-2016,13:26:00,0.42287694974003465,14.228769497400346,2.0,38.89670710571923,13.517331022530328,13.517331022530328
372,BHMBCCMKT01,577,26.14453614,91.73617216,260,car,average,5,0,26-10-2016,13:59:00,0.4506065857885615,14.506065857885615,1.0,30.166377816291167,13.780762564991333,13.780762564991333
373,BHMBCCMKT01,577,26.14453614,91.73617216,267,car,average,4,0,26-10-2016,14:26:00,0.462738301559792,14.627383015597921,1.0,28.461005199306754,13.896013864818025,13.896013864818025
374,BHMBCCMKT01,577,26.14453614,91.73617216,252,car,average,4,0,26-10-2016,14:59:00,0.43674176776429807,14.36741767764298,1.0,27.805892547660306,13.64904679376083,13.64904679376083
375,BHMBCCMKT01,577,26.14453614,91.73617216,238,cycle,low,2,0,26-10-2016,15:26:00,0.4124783362218371,14.124783362218372,1.0,23.30953206239168,13.418544194107453,13.418544194107453
376,BHMBCCMKT01,577,26.14453614,91.73617216,212,bike,low,2,0,26-10-2016,15:59:00,0.36741767764298094,13.67417677642981,1.0,22.336221837088384,12.990467937608319,12.990467937608319
377,BHMBCCMKT01,577,26.14453614,91.73617216,180,car,low,2,0,26-10-2016,16:32:00,0.3119584055459272,13.119584055459272,1.0,21.13830155979203,12.463604852686307,12.463604852686307
378,BHMBCCMKT01,577,26.14453614,91.73617216,54,cycle,low,2,0,27-10-2016,07:59:00,0.09358752166377816,10.935875216637783,1.0,16.42149046793761,10.389081455805893,10.389081455805893
379,BHMBCCMKT01,577,26.14453614,91.73617216,60,car,average,1,0,27-10-2016,08:32:00,0.10398613518197573,11.039861351819757,1.0,15.25892547660312,10.48786828422877,10.48786828422877
380,BHMBCCMKT01,577,26.14453614,91.73617216,69,car,low,1,0,27-10-2016,08:59:00,0.1195840554592721,11.195840554592722,1.0,15.567764298093588,10.636048526863085,10.636048526863085
381,BHMBCCMKT01,577,26.14453614,91.73617216,90,car,low,2,0,27-10-2016,09:32:00,0.1559792027729636,11.559792027729635,1.0,17.769150779896012,10.981802426343153,10.981802426343153
382,BHMBCCMKT01,577,26.14453614,91.73617216,102,truck,average,2,0,27-10-2016,09:59:00,0.17677642980935876,11.767764298093589,1.0,18.218370883882148,11.17937608318891,11.17937608318891
383,BHMBCCMKT01,577,26.14453614,91.73617216,117,bike,average,3,0,27-10-2016,10:25:00,0.2027729636048527,12.027729636048527,1.0,20.344887348353552,11.4263431542461,11.4263431542461
384,BHMBCCMKT01,577,26.14453614,91.73617216,160,bike,average,3,0,27-10-2016,10:59:00,0.2772963604852686,12.772963604852684,1.0,22.088734835355286,12.13431542461005,12.13431542461005
385,BHMBCCMKT01,577,26.14453614,91.73617216,189,car,average,5,0,27-10-2016,11:32:00,0.3275563258232236,13.275563258232236,1.0,26.84402079722704,12.611785095320624,12.611785095320624
386,BHMBCCMKT01,577,26.14453614,91.73617216,207,cycle,high,7,0,27-10-2016,11:59:00,0.3587521663778163,13.587521663778164,2.0,36.607452339688045,12.908145580589254,12.908145580589254
387,BHMBCCMKT01,577,26.14453614,91.73617216,222,car,high,8,0,27-10-2016,12:26:00,0.3847487001733102,13.8474870017331,2.0,39.74350086655113,13.155112651646444,13.155112651646444
388,BHMBCCMKT01,577,26.14453614,91.73617216,247,car,average,5,0,27-10-2016,12:59:00,0.42807625649913345,14.280762564991335,1.0,29.5580589254766,13.566724436741767,13.566724436741767
389,BHMBCCMKT01,577,26.14453614,91.73617216,271,car,high,7,0,27-10-2016,13:32:00,0.4696707105719237,14.696707105719238,2.0,40.56724436741767,13.961871750433275,13.961871750433275
390,BHMBCCMKT01,577,26.14453614,91.73617216,279,car,average,5,0,27-10-2016,13:59:00,0.48353552859618715,14.835355285961871,1.0,31.055459272097053,14.093587521663776,14.093587521663776
391,BHMBCCMKT01,577,26.14453614,91.73617216,280,truck,average,4,0,27-10-2016,14:26:00,0.4852686308492201,14.8526863084922,1.0,29.02876949740034,14.11005199306759,14.11005199306759
392,BHMBCCMKT01,577,26.14453614,91.73617216,266,bike,average,3,0,27-10-2016,14:59:00,0.4610051993067591,14.610051993067593,1.0,26.387521663778163,13.879549393414212,13.879549393414212
393,BHMBCCMKT01,577,26.14453614,91.73617216,263,car,low,3,0,27-10-2016,15:26:00,0.4558058925476603,14.558058925476603,1.0,26.26585788561525,13.830155979202772,13.830155979202772
394,BHMBCCMKT01,577,26.14453614,91.73617216,241,car,low,3,0,27-10-2016,15:59:00,0.41767764298093585,14.176776429809358,1.0,25.3736568457539,13.46793760831889,13.46793760831889
395,BHMBCCMKT01,577,26.14453614,91.73617216,225,truck,low,2,0,27-10-2016,16:26:00,0.389948006932409,13.89948006932409,1.0,22.82287694974003,13.204506065857885,13.204506065857885
396,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,1,0,28-10-2016,08:16:00,0.09878682842287695,10.987868284228771,1.0,15.155979202772965,10.438474870017332,10.438474870017332
397,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,2,0,28-10-2016,08:16:00,0.09878682842287695,10.987868284228771,1.0,16.533795493934143,10.438474870017332,10.438474870017332
398,BHMBCCMKT01,577,26.14453614,91.73617216,69,car,low,1,0,28-10-2016,08:56:00,0.1195840554592721,11.195840554592722,1.0,15.567764298093588,10.636048526863085,10.636048526863085
399,BHMBCCMKT01,577,26.14453614,91.73617216,99,bike,low,2,0,28-10-2016,09:29:00,0.17157712305025996,11.715771230502598,1.0,18.106065857885614,11.129982668977467,11.129982668977467
400,BHMBCCMKT01,577,26.14453614,91.73617216,135,car,low,2,0,28-10-2016,10:02:00,0.2339688041594454,12.339688041594455,1.0,19.45372616984402,11.722703639514732,11.722703639514732
401,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,low,3,0,28-10-2016,10:29:00,0.29636048526863085,12.963604852686307,1.0,22.534835355285967,12.315424610051991,12.315424610051991
402,BHMBCCMKT01,577,26.14453614,91.73617216,196,car,average,4,0,28-10-2016,10:56:00,0.3396880415944541,13.39688041594454,1.0,25.360138648180243,12.727036395147312,12.727036395147312
403,BHMBCCMKT01,577,26.14453614,91.73617216,230,car,average,5,0,28-10-2016,11:29:00,0.3986135181975737,13.986135181975737,1.0,28.762564991334486,13.28682842287695,13.28682842287695
404,BHMBCCMKT01,577,26.14453614,91.73617216,262,bike,average,5,0,28-10-2016,12:02:00,0.4540727902946274,14.540727902946273,1.0,30.259965337954934,13.813691507798959,13.813691507798959
405,BHMBCCMKT01,577,26.14453614,91.73617216,269,car,high,8,0,28-10-2016,12:29:00,0.4662045060658579,14.66204506065858,2.0,42.82253032928943,13.92894280762565,13.92894280762565
406,BHMBCCMKT01,577,26.14453614,91.73617216,266,car,high,6,0,28-10-2016,13:02:00,0.4610051993067591,14.610051993067593,2.0,37.88977469670711,13.879549393414212,13.879549393414212
407,BHMBCCMKT01,577,26.14453614,91.73617216,275,car,high,7,0,28-10-2016,13:29:00,0.47660311958405543,14.766031195840554,2.0,40.814731369150785,14.027729636048527,14.027729636048527
408,BHMBCCMKT01,577,26.14453614,91.73617216,296,bike,high,5,0,28-10-2016,14:02:00,0.512998266897747,15.12998266897747,2.0,37.15944540727902,14.373483535528596,14.373483535528596
409,BHMBCCMKT01,577,26.14453614,91.73617216,290,car,high,5,0,28-10-2016,14:29:00,0.5025996533795494,15.025996533795494,2.0,36.8318890814558,14.274696707105718,14.274696707105718
410,BHMBCCMKT01,577,26.14453614,91.73617216,282,cycle,low,2,0,28-10-2016,15:02:00,0.48873483535528595,14.88734835355286,1.0,24.956672443674176,14.142980935875215,14.142980935875215
411,BHMBCCMKT01,577,26.14453614,91.73617216,269,car,low,2,0,28-10-2016,15:29:00,0.4662045060658579,14.66204506065858,1.0,24.470017331022532,13.92894280762565,13.92894280762565
412,BHMBCCMKT01,577,26.14453614,91.73617216,256,car,low,1,0,28-10-2016,16:02:00,0.4436741767764298,14.436741767764298,1.0,21.984748700173313,13.714904679376083,13.714904679376083
413,BHMBCCMKT01,577,26.14453614,91.73617216,220,car,low,2,0,28-10-2016,16:29:00,0.38128249566724437,13.812824956672443,1.0,22.635701906412475,13.12218370883882,13.12218370883882
414,BHMBCCMKT01,577,26.14453614,91.73617216,51,car,low,1,0,29-10-2016,07:59:00,0.08838821490467938,10.883882149046793,1.0,14.950086655112651,10.339688041594453,10.339688041594453
415,BHMBCCMKT01,577,26.14453614,91.73617216,56,car,low,1,0,29-10-2016,08:26:00,0.09705372616984402,10.970537261698441,1.0,15.121663778162914,10.422010398613518,10.422010398613518
416,BHMBCCMKT01,577,26.14453614,91.73617216,66,car,low,2,0,29-10-2016,08:59:00,0.11438474870017332,11.143847487001732,1.0,16.87071057192374,10.586655112651645,10.586655112651645
417,BHMBCCMKT01,577,26.14453614,91.73617216,91,car,low,2,0,29-10-2016,09:26:00,0.15771230502599654,11.577123050259965,1.0,17.806585788561524,10.998266897746966,10.998266897746966
418,BHMBCCMKT01,577,26.14453614,91.73617216,124,car,low,2,0,29-10-2016,09:59:00,0.21490467937608318,12.149046793760832,1.0,19.041941074523397,11.54159445407279,11.54159445407279
419,BHMBCCMKT01,577,26.14453614,91.73617216,164,bike,low,3,0,29-10-2016,10:26:00,0.28422876949740034,12.842287694974004,1.0,22.250953206239167,12.200173310225303,12.200173310225303
420,BHMBCCMKT01,577,26.14453614,91.73617216,213,car,average,4,0,29-10-2016,10:59:00,0.36915077989601386,13.691507798960139,1.0,26.10259965337955,13.006932409012132,13.006932409012132
421,BHMBCCMKT01,577,26.14453614,91.73617216,267,cycle,average,5,0,29-10-2016,11:25:00,0.462738301559792,14.627383015597921,1.0,30.493934142114384,13.896013864818025,13.896013864818025
422,BHMBCCMKT01,577,26.14453614,91.73617216,314,bike,average,5,0,29-10-2016,12:06:00,0.5441941074523396,15.441941074523395,1.0,32.693240901213166,14.669844020797225,14.669844020797225
